canonical_smiles,pchembl_value
C=C1C[C@@H](c2nc3cc(Cl)c(C(F)(F)F)cc3[nH]2)N(C(=O)c2cc(C(F)(F)F)ccc2-n2nccn2)C1,7.14
C=C1C[C@@H](c2nc3cc(Cl)c(C(F)(F)F)cc3[nH]2)N(C(=O)c2cc(C)c(C)cc2-n2nccn2)C1,8.7
C=C1C[C@@H](c2nc3cc(Cl)c(C(F)(F)F)cc3[nH]2)N(C(=O)c2cc(C)ccc2-n2cccn2)C1,7.82
C=C1C[C@@H](c2nc3cc(Cl)c(C(F)(F)F)cc3[nH]2)N(C(=O)c2cc(Cl)ccc2-n2nccn2)C1,8.22
C=C1C[C@@H](c2nc3cc(Cl)c(C(F)(F)F)cc3[nH]2)N(C(=O)c2cc(F)ccc2-n2nccn2)C1,7.75
C=C1C[C@@H](c2nc3cc(Cl)c(C(F)(F)F)cc3[nH]2)N(C(=O)c2cc(OC(F)(F)F)ccc2-n2nccn2)C1,6.99
C=C1C[C@@H](c2nc3cc(Cl)c(C(F)(F)F)cc3[nH]2)N(C(=O)c2cc(OC)c(OC)cc2-n2nccn2)C1,8.22
C=C1C[C@@H](c2nc3cc(Cl)c(C(F)(F)F)cc3[nH]2)N(C(=O)c2ccc(C)cc2-n2nccn2)C1,8.22
C=C1C[C@@H](c2nc3cc(Cl)c(C(F)(F)F)cc3[nH]2)N(C(=O)c2nc(C)ccc2-n2cccn2)C1,7.6
C=C1C[C@@H](c2nc3cc(Cl)c(C(F)(F)F)cc3[nH]2)N(C(=O)c2nc(C)ccc2-n2nccn2)C1,8.05
C=C1C[C@@H](c2nc3cc(Cl)c(C)cc3[nH]2)N(C(=O)c2cc(C)ccc2-n2nccn2)C1,8.52
C=C1C[C@@H](c2nc3cc(Cl)c(C)cc3[nH]2)N(C(=O)c2nc(C)sc2-c2ccc(C)c(C)c2)C1,9.0
C=C1C[C@@H](c2nc3cc(OC)ccc3[nH]2)N(C(=O)c2c(F)cccc2-n2nccn2)C1,7.21
C=C1C[C@@H](c2nc3cc(OC)ccc3[nH]2)N(C(=O)c2cc(C)ccc2-n2nccn2)C1,8.22
C=C1C[C@@H](c2nc3cc(OC)ccc3[nH]2)N(C(=O)c2cc(C)sc2-c2ccc(C)c(C)c2)C1,8.7
C=C1C[C@@H](c2nc3cc(OC)ccc3[nH]2)N(C(=O)c2cc(F)ccc2-n2nccn2)C1,7.54
C=C1C[C@@H](c2nc3cc(OC)ccc3[nH]2)N(C(=O)c2ccccc2-c2cccc(C)c2)C1,7.92
C=C1C[C@@H](c2nc3cc(OC)ccc3[nH]2)N(C(=O)c2ccccc2-c2csc(C)n2)C1,7.12
C=C1C[C@@H](c2nc3cc(OC)ccc3[nH]2)N(C(=O)c2ccccc2-c2nc(C)no2)C1,7.31
C=C1C[C@@H](c2nc3cc(OC)ccc3[nH]2)N(C(=O)c2ccccc2-n2nccn2)C1,7.77
C=C1C[C@@H](c2nc3cc(OC)ccc3[nH]2)N(C(=O)c2ccsc2-c2cccc(C)c2)C1,7.72
C=C1C[C@@H](c2nc3cc(OC)ccc3[nH]2)N(C(=O)c2cnc(C)nc2-c2ccccc2)C1,6.82
C=C1C[C@@H](c2nc3cc(OC)ccc3[nH]2)N(C(=O)c2nc(C)sc2-c2cc(F)cc(F)c2)C1,7.35
C=C1C[C@@H](c2nc3cc(OC)ccc3[nH]2)N(C(=O)c2nc(C)sc2-c2ccc(Br)cc2)C1,7.72
C=C1C[C@@H](c2nc3cc(OC)ccc3[nH]2)N(C(=O)c2nc(C)sc2-c2ccc(C)c(C)c2)C1,8.4
C=C1C[C@@H](c2nc3cc(OC)ccc3[nH]2)N(C(=O)c2nc(C)sc2-c2ccc(Cl)cc2)C1,7.72
C=C1C[C@@H](c2nc3cc(OC)ccc3[nH]2)N(C(=O)c2nc(C)sc2-c2ccc(F)c(Br)c2)C1,7.77
C=C1C[C@@H](c2nc3cc(OC)ccc3[nH]2)N(C(=O)c2nc(C)sc2-c2ccc(OC)cc2)C1,7.77
C=C1C[C@@H](c2nc3cc(OC)ccc3[nH]2)N(C(=O)c2nc(C)sc2-c2cccc(C(F)(F)F)c2)C1,7.51
C=C1C[C@@H](c2nc3cc(OC)ccc3[nH]2)N(C(=O)c2nc(C)sc2-c2cccc(Cl)c2)C1,8.15
C=C1C[C@@H](c2nc3cc(OC)ccc3[nH]2)N(C(=O)c2nc(C)sc2-c2cccc(F)c2)C1,7.64
C=C1C[C@@H](c2nc3cc(OC)ccc3[nH]2)N(C(=O)c2nc(C)sc2-c2ccccc2)C1,7.75
C=C1C[C@@H](c2nc3cc(OC)ccc3[nH]2)N(C(=O)c2nc(C)sc2-c2ccccc2Cl)C1,7.18
C=C1C[C@@H](c2nc3cc(OC)ccc3[nH]2)N(C(=O)c2nc(C3CC3)sc2-c2ccc(C)c(F)c2)C1,7.28
C=C1C[C@@H](c2nc3cc(OC)ccc3[nH]2)N(C(=O)c2nc(C3CC3)sc2-c2ccc(C)cc2)C1,7.1
C=C1C[C@@H](c2nc3cc(OC)ccc3[nH]2)N(C(=O)c2nc(C3CC3)sc2-c2cccc(Br)c2)C1,7.82
C=C1C[C@@H](c2nc3cc(OC)ccc3[nH]2)N(C(=O)c2nc(C3CC3)sc2-c2cccc(C)c2)C1,7.62
C=C1C[C@@H](c2nc3cc(OC)ccc3[nH]2)N(C(=O)c2nc(C3CC3)sc2-c2cccc(OC)c2)C1,7.66
C=C1C[C@@H](c2nc3cc(OC)ccc3[nH]2)N(C(=O)c2nccnc2-c2cccc(C)c2)C1,7.28
C=C1C[C@@H](c2nc3cc(OC)ccc3[nH]2)N(C(=O)c2ncsc2-c2cccc(Cl)c2)C1,6.99
C=C1C[C@@H](c2nc3cc(SC)ccc3[nH]2)N(C(=O)c2cc(C)ccc2-n2nccn2)C1,8.52
C=C1C[C@@H](c2nc3cc(SC)ccc3[nH]2)N(C(=O)c2nc(C)sc2-c2ccc(C)c(C)c2)C1,8.7
C=C1C[C@@H](c2nc3ccc(Cl)c(C)c3[nH]2)N(C(=O)c2c(-n3nccn3)ccc(C)c2F)C1,8.4
C=C1C[C@@H](c2nc3ccc(Cl)c(C)c3[nH]2)N(C(=O)c2c(-n3nccn3)ccc(OC)c2F)C1,8.7
C=C1C[C@@H](c2nc3ccc(Cl)c(C)c3[nH]2)N(C(=O)c2cc(C(F)(F)F)ccc2-n2nccn2)C1,7.41
C=C1C[C@@H](c2nc3ccc(Cl)c(C)c3[nH]2)N(C(=O)c2cc(C)c(C)cc2-n2nccn2)C1,9.22
C=C1C[C@@H](c2nc3ccc(Cl)c(C)c3[nH]2)N(C(=O)c2cc(C)ccc2-n2cccn2)C1,8.0
C=C1C[C@@H](c2nc3ccc(Cl)c(C)c3[nH]2)N(C(=O)c2cc(Cl)ccc2-n2nccn2)C1,9.0
C=C1C[C@@H](c2nc3ccc(Cl)c(C)c3[nH]2)N(C(=O)c2cc(OC)ccc2-n2nccn2)C1,9.3
C=C1C[C@@H](c2nc3ccc(Cl)c(C)c3[nH]2)N(C(=O)c2nc(C)ccc2-n2cccn2)C1,8.3
C=C1C[C@@H](c2nc3ccc(Cl)c(C)c3[nH]2)N(C(=O)c2nc(C)ccc2-n2nccn2)C1,8.4
C=C1C[C@@H](c2nc3ccc(Cl)c(C)c3[nH]2)N(C(=O)c2nc(C)sc2-c2cc(C)cc(C)c2)C1,8.4
C=C1C[C@@H](c2nc3ccc(Cl)c(C)c3[nH]2)N(C(=O)c2nc(C)sc2-c2ccc(Br)cc2)C1,8.52
C=C1C[C@@H](c2nc3ccc(Cl)c(C)c3[nH]2)N(C(=O)c2nc(C)sc2-c2ccc(Cl)cc2)C1,8.52
C=C1C[C@@H](c2nc3ccc(Cl)c(C)c3[nH]2)N(C(=O)c2nc(C)sc2-c2ccc(F)c(Br)c2)C1,9.1
C=C1C[C@@H](c2nc3ccc(Cl)c(C)c3[nH]2)N(C(=O)c2nc(C)sc2-c2ccc(F)cc2)C1,8.4
C=C1C[C@@H](c2nc3ccc(Cl)c(C)c3[nH]2)N(C(=O)c2nc(C)sc2-c2cccc(Br)c2)C1,9.15
C=C1C[C@@H](c2nc3ccc(Cl)c(C)c3[nH]2)N(C(=O)c2nc(C)sc2-c2cccc(C)c2)C1,9.22
C=C1C[C@@H](c2nc3ccc(Cl)c(C)c3[nH]2)N(C(=O)c2nc(C)sc2-c2cccc(OC)c2)C1,9.3
C=C1C[C@@H](c2nc3ccc(OC)cc3[nH]2)N(C(=O)c2cc(C)c(C)cc2-n2nccn2)C1,9.22
C=C1C[C@@H](c2nc3ccc(OC)cc3[nH]2)N(C(=O)c2cc(C)ccc2-n2cccn2)C1,7.64
C=C1C[C@@H](c2nc3ccc(OC)cc3[nH]2)N(C(=O)c2nc(C)ccc2-n2cccn2)C1,7.47
C=C1C[C@@H](c2nc3cccc(C)c3[nH]2)N(C(=O)c2cc(C)c(C)cc2-n2nccn2)C1,8.15
C=C1C[C@@H](c2nc3cccc(C)c3[nH]2)N(C(=O)c2cc(Cl)ccc2-n2nccn2)C1,7.5
C=C1C[C@@H](c2nc3cccc(C)c3[nH]2)N(C(=O)c2nc(C)ccc2-n2cccn2)C1,7.11
C=C1C[C@@H](c2nc3cccc(C)c3[nH]2)N(C(=O)c2nc(C)ccc2-n2nccn2)C1,8.05
C=C1C[C@@H](c2nc3cccc(C)c3[nH]2)N(C(=O)c2nc(C)sc2-c2cc(C)cc(C)c2)C1,7.8
C=C1C[C@@H](c2nc3cccc(C)c3[nH]2)N(C(=O)c2nc(C)sc2-c2ccc(Br)cc2)C1,8.4
C=C1C[C@@H](c2nc3cccc(C)c3[nH]2)N(C(=O)c2nc(C)sc2-c2ccc(Cl)c(Cl)c2)C1,9.0
C=C1C[C@@H](c2nc3cccc(C)c3[nH]2)N(C(=O)c2nc(C)sc2-c2ccc(Cl)cc2)C1,8.15
C=C1C[C@@H](c2nc3cccc(C)c3[nH]2)N(C(=O)c2nc(C)sc2-c2ccc(F)c(Br)c2)C1,9.0
C=C1C[C@@H](c2nc3cccc(C)c3[nH]2)N(C(=O)c2nc(C)sc2-c2ccc(F)cc2)C1,8.3
C=C1C[C@@H](c2nc3cccc(C)c3[nH]2)N(C(=O)c2nc(C)sc2-c2ccc(OC)nc2)C1,8.22
C=C1C[C@@H](c2nc3cccc(C)c3[nH]2)N(C(=O)c2nc(C)sc2-c2cccc(Br)c2)C1,9.1
C=C1C[C@@H](c2nc3cccc(C)c3[nH]2)N(C(=O)c2nc(C)sc2-c2cccc(C(F)(F)F)c2)C1,9.15
C=C1C[C@@H](c2nc3cccc(C)c3[nH]2)N(C(=O)c2nc(C)sc2-c2cccc(OC)c2)C1,9.15
C=C1C[C@@H](c2nc3cccc(SC)c3[nH]2)N(C(=O)c2cc(C)ccc2-n2nccn2)C1,8.0
C=CCCCc1ccc2cc(N3CCCN(C(=O)c4cc(CC=C)ccc4-n4nccn4)CC3)ccc2c1,6.92
C=CCN(CCc1nc(C(=O)O)c(C)o1)C(=O)c1ccccc1-n1nccn1,7.72
C=CCN1C(=O)C2(Nc3ccccc3C(=O)N2c2ccccc2OC)c2ccccc21,6.0
C=Cc1ccc(C(=O)N2C[C@H](Oc3nccc(C#N)c3C)CC[C@H]2C)c(-n2nccn2)n1,7.475
C=Cc1ccc(S(=O)(=O)N2CCC[C@H]2C(=O)Nc2cc(C)cc(C)c2)cc1,7.04
C=Cc1cnc2c(O[C@@H]3CC[C@@H](C)N(C(=O)c4ccccc4-n4nccn4)C3)nccn12,7.68
CC(=N)OC(=N)c1ccc(CN2CCCC3(CCN(c4cnc5ccccc5n4)CC3)C2=O)cc1,5.91
CC(=O)C(=O)N1CCC[C@H](NS(C)(=O)=O)[C@@H]1CO[C@H]1CC[C@@H](c2ccccc2)CC1,6.72
CC(=O)CCC(=O)N1CCC[C@H](NS(C)(=O)=O)[C@@H]1CO[C@H]1CC[C@@H](C(C)C)CC1,6.66
CC(=O)CNC(=O)[C@@H]1CC[C@@H](C)N(C(=O)c2cc(C)ccc2-n2nccn2)C1,6.36
CC(=O)N1CC(Cc2ccc(C)cc2)N2C(=N1)N(Cc1ccc(C)cc1)c1ccccc12,5.3
CC(=O)N1CCC[C@H](NS(=O)(=O)C(C)C)[C@@H]1CO[C@H]1CC[C@@H](C(C)C)CC1,6.52
CC(=O)N1CCC[C@H](NS(=O)(=O)C(F)(F)F)[C@@H]1CO[C@H]1CC[C@@H](C(C)C)CC1,6.18
CC(=O)N1CCC[C@H](NS(=O)(=O)C2CC2)[C@@H]1CO[C@H]1CC[C@@H](c2ccccc2)CC1,7.29
CC(=O)N1CCC[C@H](NS(=O)(=O)N(C)C)[C@@H]1CO[C@H]1CC[C@@H](C(C)C)CC1,7.2
CC(=O)N1CCC[C@H](NS(=O)(=O)N(C)C)[C@@H]1CO[C@H]1CC[C@@H](c2ccccc2)CC1,7.89
CC(=O)N1CCC[C@H](NS(C)(=O)=O)[C@@H]1CO[C@H]1CC[C@@H](C(F)(F)F)CC1,5.32
CC(=O)N1CCC[C@H](NS(C)(=O)=O)[C@@H]1CO[C@H]1CC[C@@H](C)CC1,5.62
CC(=O)N1CCC[C@H](NS(C)(=O)=O)[C@@H]1CO[C@H]1CC[C@@H](C2CCCCC2)CC1,5.37
CC(=O)N1CCC[C@H](NS(C)(=O)=O)[C@@H]1CO[C@H]1CC[C@@H](c2c(C)cccc2C)CC1,5.66
CC(=O)N1CCC[C@H](NS(C)(=O)=O)[C@@H]1CO[C@H]1CC[C@@H](c2c(F)ccc(F)c2F)CC1,8.28
CC(=O)N1CCC[C@H](NS(C)(=O)=O)[C@@H]1CO[C@H]1CC[C@@H](c2c(F)cccc2F)CC1,8.18
CC(=O)N1CCC[C@H](NS(C)(=O)=O)[C@@H]1CO[C@H]1CC[C@@H](c2cc(F)cc(F)c2)CC1,8.25
CC(=O)N1CCC[C@H](NS(C)(=O)=O)[C@@H]1CO[C@H]1CC[C@@H](c2cc(F)cc(F)c2F)CC1,7.77
CC(=O)N1CCC[C@H](NS(C)(=O)=O)[C@@H]1CO[C@H]1CC[C@@H](c2cc(F)ccc2F)CC1,7.57
CC(=O)N1CCC[C@H](NS(C)(=O)=O)[C@@H]1CO[C@H]1CC[C@@H](c2ccc(F)c(F)c2)CC1,6.34
CC(=O)N1CCC[C@H](NS(C)(=O)=O)[C@@H]1CO[C@H]1CC[C@@H](c2cccc(C(F)(F)F)c2)CC1,6.15
CC(=O)N1CCC[C@H](NS(C)(=O)=O)[C@@H]1CO[C@H]1CC[C@@H](c2cccc(F)c2F)CC1,7.92
CC(=O)N1CCC[C@H](NS(C)(=O)=O)[C@@H]1CO[C@H]1CC[C@@H](c2cccc(OC(F)(F)F)c2)CC1,5.68
CC(=O)N1CCC[C@H](NS(C)(=O)=O)[C@@H]1CO[C@H]1CC[C@@H](c2ccccc2C(F)(F)F)CC1,7.68
CC(=O)N1CCC[C@H](NS(C)(=O)=O)[C@@H]1CO[C@H]1CC[C@@H](c2ccccc2C)CC1,7.54
CC(=O)N1CCC[C@H](NS(C)(=O)=O)[C@@H]1CO[C@H]1CC[C@@H](c2ccccc2F)CC1,7.62
CC(=O)N1CCC[C@H](NS(C)(=O)=O)[C@@H]1CO[C@H]1CC[C@@H](c2ccccc2OC(F)(F)F)CC1,6.27
